source_layer,source_pos,source_feature,source_type,target_layer,target_pos,target_feature,target_type,original_activation,modified_activation,activation_change,steering_scale,reduction_ratio,target_node_str,steering_nodes_count
0,23,11409,lorsa,0,23,12549,transcoder,0.8802000284194946,0.2626499533653259,-0.6175500750541687,0.0,-0.7016019712735688,"Node(id=1_12549_23, type=transcoder, layer=0, feature=12549, pos=23)",1
0,23,11409,lorsa,2,23,9551,transcoder,0.662227213382721,0.4776369631290436,-0.18459025025367737,0.0,-0.2787415656188039,"Node(id=5_9551_23, type=transcoder, layer=2, feature=9551, pos=23)",1
0,45,7465,lorsa,0,45,12663,transcoder,1.3661699295043945,0.4897906482219696,-0.8763792812824249,0.0,-0.6414862912407603,"Node(id=1_12663_45, type=transcoder, layer=0, feature=12663, pos=45)",1
0,45,7465,lorsa,1,54,9400,transcoder,0.9067674875259399,0.5003346800804138,-0.4064328074455261,0.0,-0.4482216367885591,"Node(id=3_9400_54, type=transcoder, layer=1, feature=9400, pos=54)",1
0,45,7465,lorsa,2,54,3192,lorsa,4.136215686798096,1.0724338293075562,-3.0637818574905396,0.0,-0.7407210091266438,"Node(id=4_3192_54, type=lorsa, layer=2, feature=3192, pos=54)",1
0,45,7465,lorsa,2,54,715,transcoder,0.9930531978607178,0.562788188457489,-0.43026500940322876,0.0,-0.43327488429635597,"Node(id=5_715_54, type=transcoder, layer=2, feature=715, pos=54)",1
0,45,7465,lorsa,2,54,6509,transcoder,0.7901896834373474,0.44836270809173584,-0.3418269753456116,0.0,-0.43258850692488743,"Node(id=5_6509_54, type=transcoder, layer=2, feature=6509, pos=54)",1
0,45,7465,lorsa,2,54,6885,transcoder,0.6178726553916931,0.3389773368835449,-0.2788953185081482,0.0,-0.45137993415705663,"Node(id=5_6885_54, type=transcoder, layer=2, feature=6885, pos=54)",1
0,45,7465,lorsa,3,54,753,transcoder,0.8902549743652344,0.5086783766746521,-0.3815765976905823,0.0,-0.42861495715050885,"Node(id=7_753_54, type=transcoder, layer=3, feature=753, pos=54)",1
0,45,7465,lorsa,3,54,14478,transcoder,1.0145859718322754,0.22491055727005005,-0.7896754145622253,0.0,-0.7783228198356849,"Node(id=7_14478_54, type=transcoder, layer=3, feature=14478, pos=54)",1
0,45,7465,lorsa,4,54,2320,transcoder,4.304287433624268,3.3709635734558105,-0.933323860168457,0.0,-0.21683585832988525,"Node(id=9_2320_54, type=transcoder, layer=4, feature=2320, pos=54)",1
0,45,7465,lorsa,5,54,5938,transcoder,1.32710599899292,0.6196814179420471,-0.7074245810508728,0.0,-0.5330580839719699,"Node(id=11_5938_54, type=transcoder, layer=5, feature=5938, pos=54)",1
0,45,7465,lorsa,6,55,4801,transcoder,1.9008395671844482,0.8094483017921448,-1.0913912653923035,0.0,-0.5741627458906953,"Node(id=13_4801_55, type=transcoder, layer=6, feature=4801, pos=55)",1
0,45,7465,lorsa,8,23,986,transcoder,0.8977439403533936,0.5398463010787964,-0.35789763927459717,0.0,-0.3986633862810726,"Node(id=17_986_23, type=transcoder, layer=8, feature=986, pos=23)",1
0,45,7465,lorsa,8,54,8745,transcoder,5.491499423980713,3.2222671508789062,-2.2692322731018066,0.0,-0.4132263518397806,"Node(id=17_8745_54, type=transcoder, layer=8, feature=8745, pos=54)",1
0,45,7465,lorsa,8,54,16159,transcoder,0.5418267250061035,0.0,-0.5418267250061035,0.0,-1.0,"Node(id=17_16159_54, type=transcoder, layer=8, feature=16159, pos=54)",1
0,45,7465,lorsa,9,14,12621,transcoder,0.46782758831977844,0.0,-0.46782758831977844,0.0,-1.0,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,45,7465,lorsa,9,23,2724,transcoder,0.79766446352005,0.607534646987915,-0.190129816532135,0.0,-0.23835813832435562,"Node(id=19_2724_23, type=transcoder, layer=9, feature=2724, pos=23)",1
0,45,7465,lorsa,10,14,9278,transcoder,7.185402870178223,5.381661891937256,-1.8037409782409668,0.0,-0.2510285102770066,"Node(id=21_9278_14, type=transcoder, layer=10, feature=9278, pos=14)",1
0,45,7465,lorsa,10,14,14712,transcoder,0.3488500416278839,0.0,-0.3488500416278839,0.0,-1.0,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,45,7465,lorsa,11,54,11603,transcoder,0.590173602104187,0.0,-0.590173602104187,0.0,-1.0,"Node(id=23_11603_54, type=transcoder, layer=11, feature=11603, pos=54)",1
0,45,7465,lorsa,12,54,15847,transcoder,2.847852945327759,2.2686893939971924,-0.5791635513305664,0.0,-0.20336848933185017,"Node(id=25_15847_54, type=transcoder, layer=12, feature=15847, pos=54)",1
0,45,7465,lorsa,13,37,9843,lorsa,3.7563188076019287,0.0,-3.7563188076019287,0.0,-1.0,"Node(id=26_9843_37, type=lorsa, layer=13, feature=9843, pos=37)",1
0,45,7465,lorsa,13,14,12341,transcoder,0.8768914937973022,0.0,-0.8768914937973022,0.0,-1.0,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,45,7465,lorsa,13,54,12356,transcoder,3.5540847778320312,1.4445104598999023,-2.109574317932129,0.0,-0.5935633080815128,"Node(id=27_12356_54, type=transcoder, layer=13, feature=12356, pos=54)",1
0,45,7465,lorsa,14,54,4515,lorsa,2.634603977203369,0.0,-2.634603977203369,0.0,-1.0,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,45,7465,lorsa,14,55,9044,lorsa,3.8024330139160156,0.0,-3.8024330139160156,0.0,-1.0,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,45,7465,lorsa,14,54,5701,transcoder,1.1805400848388672,0.0,-1.1805400848388672,0.0,-1.0,"Node(id=29_5701_54, type=transcoder, layer=14, feature=5701, pos=54)",1
0,45,7465,lorsa,14,55,8439,transcoder,1.9621776342391968,0.3534303605556488,-1.608747273683548,0.0,-0.8198785092702956,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,55,1338,lorsa,0,55,8903,transcoder,0.28014376759529114,0.21202491223812103,-0.0681188553571701,0.0,-0.24315677604356992,"Node(id=1_8903_55, type=transcoder, layer=0, feature=8903, pos=55)",1
0,55,1361,lorsa,0,55,15355,transcoder,0.8304827809333801,0.5263638496398926,-0.30411893129348755,0.0,-0.36619534838722134,"Node(id=1_15355_55, type=transcoder, layer=0, feature=15355, pos=55)",1
0,55,1361,lorsa,1,55,4857,transcoder,0.4845144748687744,0.3531295955181122,-0.13138487935066223,0.0,-0.2711681201810254,"Node(id=3_4857_55, type=transcoder, layer=1, feature=4857, pos=55)",1
0,55,1361,lorsa,1,55,10736,transcoder,0.5947915315628052,0.3919532597064972,-0.20283827185630798,0.0,-0.34102414222904903,"Node(id=3_10736_55, type=transcoder, layer=1, feature=10736, pos=55)",1
0,55,1361,lorsa,3,55,15371,transcoder,0.6983613967895508,0.43535473942756653,-0.26300665736198425,0.0,-0.3766053773462518,"Node(id=7_15371_55, type=transcoder, layer=3, feature=15371, pos=55)",1
0,55,1361,lorsa,9,14,12621,transcoder,0.46782758831977844,0.3534390330314636,-0.11438855528831482,0.0,-0.2445100676921297,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,55,9428,lorsa,0,55,8903,transcoder,0.28014376759529114,0.0,-0.28014376759529114,0.0,-1.0,"Node(id=1_8903_55, type=transcoder, layer=0, feature=8903, pos=55)",1
0,55,9428,lorsa,0,55,12875,transcoder,0.8819401860237122,0.09033248573541641,-0.7916077002882957,0.0,-0.8975752696532782,"Node(id=1_12875_55, type=transcoder, layer=0, feature=12875, pos=55)",1
0,55,9428,lorsa,1,55,11942,lorsa,0.677097737789154,0.0,-0.677097737789154,0.0,-1.0,"Node(id=2_11942_55, type=lorsa, layer=1, feature=11942, pos=55)",1
0,55,9428,lorsa,1,55,11995,lorsa,0.9528807401657104,0.4639508128166199,-0.4889299273490906,0.0,-0.5131071567928462,"Node(id=2_11995_55, type=lorsa, layer=1, feature=11995, pos=55)",1
0,55,9428,lorsa,3,55,15371,transcoder,0.6983613967895508,0.5353993773460388,-0.16296201944351196,0.0,-0.2333491229507637,"Node(id=7_15371_55, type=transcoder, layer=3, feature=15371, pos=55)",1
0,55,12046,lorsa,0,55,8903,transcoder,0.28014376759529114,0.19243943691253662,-0.08770433068275452,0.0,-0.31306900537389903,"Node(id=1_8903_55, type=transcoder, layer=0, feature=8903, pos=55)",1
0,55,12046,lorsa,0,55,11076,transcoder,1.237419605255127,0.9205142855644226,-0.31690531969070435,0.0,-0.2561017445859571,"Node(id=1_11076_55, type=transcoder, layer=0, feature=11076, pos=55)",1
0,55,12046,lorsa,1,55,11942,lorsa,0.677097737789154,0.0,-0.677097737789154,0.0,-1.0,"Node(id=2_11942_55, type=lorsa, layer=1, feature=11942, pos=55)",1
0,55,12046,lorsa,1,55,11995,lorsa,0.9528807401657104,0.7038614153862,-0.2490193247795105,0.0,-0.2613331493469003,"Node(id=2_11995_55, type=lorsa, layer=1, feature=11995, pos=55)",1
0,55,12046,lorsa,1,55,16329,lorsa,1.2881624698638916,0.8885276913642883,-0.39963477849960327,0.0,-0.31023631556493725,"Node(id=2_16329_55, type=lorsa, layer=1, feature=16329, pos=55)",1
0,55,12046,lorsa,1,55,4857,transcoder,0.4845144748687744,0.3678207993507385,-0.11669367551803589,0.0,-0.2408466239313926,"Node(id=3_4857_55, type=transcoder, layer=1, feature=4857, pos=55)",1
0,55,12046,lorsa,1,55,8511,transcoder,0.6230177879333496,0.32680076360702515,-0.29621702432632446,0.0,-0.4754551636622191,"Node(id=3_8511_55, type=transcoder, layer=1, feature=8511, pos=55)",1
0,56,4757,lorsa,0,56,6291,transcoder,1.7682552337646484,0.0,-1.7682552337646484,0.0,-1.0,"Node(id=1_6291_56, type=transcoder, layer=0, feature=6291, pos=56)",1
0,56,4757,lorsa,1,56,2693,transcoder,3.9147512912750244,1.123442530632019,-2.7913087606430054,0.0,-0.713023268391051,"Node(id=3_2693_56, type=transcoder, layer=1, feature=2693, pos=56)",1
0,56,4757,lorsa,1,56,4856,transcoder,2.6325509548187256,1.2997609376907349,-1.3327900171279907,0.0,-0.5062732080032104,"Node(id=3_4856_56, type=transcoder, layer=1, feature=4856, pos=56)",1
0,56,4757,lorsa,1,56,6736,transcoder,2.032651424407959,0.9399053454399109,-1.092746078968048,0.0,-0.5375963954500105,"Node(id=3_6736_56, type=transcoder, layer=1, feature=6736, pos=56)",1
0,56,4757,lorsa,2,56,2616,transcoder,3.1142807006835938,0.779891312122345,-2.334389388561249,0.0,-0.7495757810299,"Node(id=5_2616_56, type=transcoder, layer=2, feature=2616, pos=56)",1
0,56,4757,lorsa,2,56,7272,transcoder,1.4503072500228882,0.8005809187889099,-0.6497263312339783,0.0,-0.4479921969801396,"Node(id=5_7272_56, type=transcoder, layer=2, feature=7272, pos=56)",1
0,56,4757,lorsa,2,56,13333,transcoder,1.885103464126587,1.020699381828308,-0.8644040822982788,0.0,-0.45854463627479336,"Node(id=5_13333_56, type=transcoder, layer=2, feature=13333, pos=56)",1
0,56,4757,lorsa,3,56,5881,transcoder,4.1003336906433105,2.2460310459136963,-1.8543026447296143,0.0,-0.45223213148749575,"Node(id=7_5881_56, type=transcoder, layer=3, feature=5881, pos=56)",1
0,63,7285,lorsa,0,63,4905,transcoder,1.5124495029449463,0.8176624178886414,-0.6947870850563049,0.0,-0.45937869905967726,"Node(id=1_4905_63, type=transcoder, layer=0, feature=4905, pos=63)",1
0,63,7285,lorsa,1,55,11942,lorsa,0.677097737789154,0.0,-0.677097737789154,0.0,-1.0,"Node(id=2_11942_55, type=lorsa, layer=1, feature=11942, pos=55)",1
0,63,7285,lorsa,1,55,11995,lorsa,0.9528807401657104,0.4738399386405945,-0.47904080152511597,0.0,-0.5027290208865052,"Node(id=2_11995_55, type=lorsa, layer=1, feature=11995, pos=55)",1
0,3,13486,transcoder,4,55,9090,lorsa,4.7906646728515625,3.747743606567383,-1.0429210662841797,0.0,-0.21769861543312705,"Node(id=8_9090_55, type=lorsa, layer=4, feature=9090, pos=55)",1
0,3,13486,transcoder,6,55,4801,transcoder,1.9008395671844482,1.4825108051300049,-0.41832876205444336,0.0,-0.22007578612964065,"Node(id=13_4801_55, type=transcoder, layer=6, feature=4801, pos=55)",1
0,3,13486,transcoder,8,54,16159,transcoder,0.5418267250061035,0.39388278126716614,-0.14794394373893738,0.0,-0.27304659757650535,"Node(id=17_16159_54, type=transcoder, layer=8, feature=16159, pos=54)",1
0,3,13486,transcoder,9,14,12621,transcoder,0.46782758831977844,0.31986522674560547,-0.14796236157417297,0.0,-0.3162754084375095,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,3,13486,transcoder,10,14,14712,transcoder,0.3488500416278839,0.26694613695144653,-0.08190390467643738,0.0,-0.2347825566946721,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,3,13486,transcoder,13,37,9843,lorsa,3.7563188076019287,2.6426939964294434,-1.1136248111724854,0.0,-0.29646706475466456,"Node(id=26_9843_37, type=lorsa, layer=13, feature=9843, pos=37)",1
0,3,13486,transcoder,13,14,12341,transcoder,0.8768914937973022,0.0,-0.8768914937973022,0.0,-1.0,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,3,13486,transcoder,14,55,9044,lorsa,3.8024330139160156,1.4451661109924316,-2.357266902923584,0.0,-0.6199364707534725,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,3,13486,transcoder,14,55,8439,transcoder,1.9621776342391968,0.9572418332099915,-1.0049358010292053,0.0,-0.5121533257201014,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,5,13486,transcoder,4,55,9090,lorsa,4.7906646728515625,3.7050929069519043,-1.0855717658996582,0.0,-0.22660149270132277,"Node(id=8_9090_55, type=lorsa, layer=4, feature=9090, pos=55)",1
0,5,13486,transcoder,9,14,12621,transcoder,0.46782758831977844,0.3314979076385498,-0.13632968068122864,0.0,-0.29141009227536613,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,5,13486,transcoder,10,14,14712,transcoder,0.3488500416278839,0.20682531595230103,-0.14202472567558289,0.0,-0.4071225705258185,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,5,13486,transcoder,13,14,12341,transcoder,0.8768914937973022,0.24086445569992065,-0.6360270380973816,0.0,-0.7253201138297304,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,5,13486,transcoder,14,54,4515,lorsa,2.634603977203369,1.7448943853378296,-0.8897095918655396,0.0,-0.3377014532597669,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,5,13486,transcoder,14,54,5701,transcoder,1.1805400848388672,0.9361351132392883,-0.24440497159957886,0.0,-0.20702810072979255,"Node(id=29_5701_54, type=transcoder, layer=14, feature=5701, pos=54)",1
0,5,13486,transcoder,14,55,8439,transcoder,1.9621776342391968,1.430745244026184,-0.5314323902130127,0.0,-0.27083806325163173,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,9,12663,transcoder,13,14,12341,transcoder,0.8768914937973022,0.5904096961021423,-0.2864817976951599,0.0,-0.32670153573342975,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,9,12663,transcoder,14,55,9044,lorsa,3.8024330139160156,1.692103624343872,-2.1103293895721436,0.0,-0.5549944948007846,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,9,12663,transcoder,14,55,8439,transcoder,1.9621776342391968,1.1487799882888794,-0.8133976459503174,0.0,-0.41453823127777084,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,10,12663,transcoder,13,14,12341,transcoder,0.8768914937973022,0.5800504088401794,-0.2968410849571228,0.0,-0.3385151835282132,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,10,12663,transcoder,14,55,9044,lorsa,3.8024330139160156,1.4756752252578735,-2.326757788658142,0.0,-0.611912893703256,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,10,12663,transcoder,14,55,8439,transcoder,1.9621776342391968,0.9069713354110718,-1.055206298828125,0.0,-0.5377730743716608,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,14,12663,transcoder,9,14,12621,transcoder,0.46782758831977844,0.3385201096534729,-0.12930747866630554,0.0,-0.2763998573293177,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,14,12663,transcoder,9,23,2724,transcoder,0.79766446352005,0.601040244102478,-0.19662421941757202,0.0,-0.24649991119057754,"Node(id=19_2724_23, type=transcoder, layer=9, feature=2724, pos=23)",1
0,14,12663,transcoder,10,14,9278,transcoder,7.185402870178223,5.139545440673828,-2.0458574295043945,0.0,-0.2847241089285854,"Node(id=21_9278_14, type=transcoder, layer=10, feature=9278, pos=14)",1
0,14,12663,transcoder,10,14,14712,transcoder,0.3488500416278839,0.0,-0.3488500416278839,0.0,-1.0,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,14,12663,transcoder,11,54,11603,transcoder,0.590173602104187,0.3758901059627533,-0.21428349614143372,0.0,-0.3630855317442764,"Node(id=23_11603_54, type=transcoder, layer=11, feature=11603, pos=54)",1
0,14,12663,transcoder,13,37,9843,lorsa,3.7563188076019287,0.7147654891014099,-3.041553318500519,0.0,-0.8097165001929846,"Node(id=26_9843_37, type=lorsa, layer=13, feature=9843, pos=37)",1
0,14,12663,transcoder,13,14,12341,transcoder,0.8768914937973022,0.0,-0.8768914937973022,0.0,-1.0,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,14,12663,transcoder,14,54,4515,lorsa,2.634603977203369,0.0,-2.634603977203369,0.0,-1.0,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,14,12663,transcoder,14,55,9044,lorsa,3.8024330139160156,0.0,-3.8024330139160156,0.0,-1.0,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,14,12663,transcoder,14,54,138,transcoder,5.203862190246582,2.983173370361328,-2.220688819885254,0.0,-0.42673859120393576,"Node(id=29_138_54, type=transcoder, layer=14, feature=138, pos=54)",1
0,14,12663,transcoder,14,54,5701,transcoder,1.1805400848388672,0.0,-1.1805400848388672,0.0,-1.0,"Node(id=29_5701_54, type=transcoder, layer=14, feature=5701, pos=54)",1
0,14,12663,transcoder,14,55,8439,transcoder,1.9621776342391968,0.5045038461685181,-1.4576737880706787,0.0,-0.7428857421646581,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,15,12663,transcoder,10,14,14712,transcoder,0.3488500416278839,0.22805818915367126,-0.12079185247421265,0.0,-0.34625723967394717,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,26,11076,transcoder,8,23,986,transcoder,0.8977439403533936,0.6490135788917542,-0.2487303614616394,0.0,-0.2770615876991914,"Node(id=17_986_23, type=transcoder, layer=8, feature=986, pos=23)",1
0,26,11076,transcoder,9,14,12621,transcoder,0.46782758831977844,0.30197831988334656,-0.16584926843643188,0.0,-0.3545093803298052,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,26,11076,transcoder,13,14,12341,transcoder,0.8768914937973022,0.3395625948905945,-0.5373288989067078,0.0,-0.6127655504786023,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,26,11076,transcoder,14,54,4515,lorsa,2.634603977203369,0.0,-2.634603977203369,0.0,-1.0,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,26,11076,transcoder,14,55,9044,lorsa,3.8024330139160156,1.1025915145874023,-2.6998414993286133,0.0,-0.7100299964385499,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,33,11076,transcoder,14,54,4515,lorsa,2.634603977203369,1.9923268556594849,-0.6422771215438843,0.0,-0.24378507248199827,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,35,11076,transcoder,9,14,12621,transcoder,0.46782758831977844,0.31637266278266907,-0.15145492553710938,0.0,-0.323740902243636,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,35,11076,transcoder,13,14,12341,transcoder,0.8768914937973022,0.17733338475227356,-0.6995581090450287,0.0,-0.7977704356734643,"Node(id=27_12341_14, type=transcoder, layer=13, feature=12341, pos=14)",1
0,35,11076,transcoder,14,51,6541,lorsa,2.6790273189544678,1.81947922706604,-0.8595480918884277,0.0,-0.32084334706369466,"Node(id=28_6541_51, type=lorsa, layer=14, feature=6541, pos=51)",1
0,35,11076,transcoder,14,54,4515,lorsa,2.634603977203369,2.0345988273620605,-0.6000051498413086,0.0,-0.22774016703573557,"Node(id=28_4515_54, type=lorsa, layer=14, feature=4515, pos=54)",1
0,35,11076,transcoder,14,55,9044,lorsa,3.8024330139160156,2.380690574645996,-1.4217424392700195,0.0,-0.3739033492678963,"Node(id=28_9044_55, type=lorsa, layer=14, feature=9044, pos=55)",1
0,35,11076,transcoder,14,55,8439,transcoder,1.9621776342391968,1.2469152212142944,-0.7152624130249023,0.0,-0.3645248017018775,"Node(id=29_8439_55, type=transcoder, layer=14, feature=8439, pos=55)",1
0,45,12663,transcoder,1,54,9400,transcoder,0.9067674875259399,0.3443019390106201,-0.5624655485153198,0.0,-0.6202974370529902,"Node(id=3_9400_54, type=transcoder, layer=1, feature=9400, pos=54)",1
0,45,12663,transcoder,2,54,3192,lorsa,4.136215686798096,0.0,-4.136215686798096,0.0,-1.0,"Node(id=4_3192_54, type=lorsa, layer=2, feature=3192, pos=54)",1
0,45,12663,transcoder,2,54,715,transcoder,0.9930531978607178,0.3314663767814636,-0.6615868210792542,0.0,-0.6662148840610712,"Node(id=5_715_54, type=transcoder, layer=2, feature=715, pos=54)",1
0,45,12663,transcoder,2,54,6509,transcoder,0.7901896834373474,0.2934190332889557,-0.4967706501483917,0.0,-0.6286726599459327,"Node(id=5_6509_54, type=transcoder, layer=2, feature=6509, pos=54)",1
0,45,12663,transcoder,2,54,6885,transcoder,0.6178726553916931,0.0,-0.6178726553916931,0.0,-1.0,"Node(id=5_6885_54, type=transcoder, layer=2, feature=6885, pos=54)",1
0,45,12663,transcoder,3,54,753,transcoder,0.8902549743652344,0.36460569500923157,-0.5256492793560028,0.0,-0.5904480115158007,"Node(id=7_753_54, type=transcoder, layer=3, feature=753, pos=54)",1
0,45,12663,transcoder,3,54,14478,transcoder,1.0145859718322754,0.0,-1.0145859718322754,0.0,-1.0,"Node(id=7_14478_54, type=transcoder, layer=3, feature=14478, pos=54)",1
0,45,12663,transcoder,4,54,2320,transcoder,4.304287433624268,2.844661235809326,-1.4596261978149414,0.0,-0.3391098341650285,"Node(id=9_2320_54, type=transcoder, layer=4, feature=2320, pos=54)",1
0,45,12663,transcoder,5,54,5938,transcoder,1.32710599899292,0.2181605100631714,-1.1089454889297485,0.0,-0.8356118424385668,"Node(id=11_5938_54, type=transcoder, layer=5, feature=5938, pos=54)",1
0,45,12663,transcoder,6,54,15671,transcoder,5.101500511169434,3.646440029144287,-1.4550604820251465,0.0,-0.2852220594390567,"Node(id=13_15671_54, type=transcoder, layer=6, feature=15671, pos=54)",1
0,45,12663,transcoder,6,55,4801,transcoder,1.9008395671844482,0.6749513149261475,-1.2258882522583008,0.0,-0.6449193679580779,"Node(id=13_4801_55, type=transcoder, layer=6, feature=4801, pos=55)",1
0,45,12663,transcoder,8,23,986,transcoder,0.8977439403533936,0.5125628709793091,-0.3851810693740845,0.0,-0.4290544909971315,"Node(id=17_986_23, type=transcoder, layer=8, feature=986, pos=23)",1
0,45,12663,transcoder,8,54,8745,transcoder,5.491499423980713,2.83569598197937,-2.6558034420013428,0.0,-0.4836208177321791,"Node(id=17_8745_54, type=transcoder, layer=8, feature=8745, pos=54)",1
0,45,12663,transcoder,8,54,16159,transcoder,0.5418267250061035,0.0,-0.5418267250061035,0.0,-1.0,"Node(id=17_16159_54, type=transcoder, layer=8, feature=16159, pos=54)",1
0,45,12663,transcoder,9,14,12621,transcoder,0.46782758831977844,0.0,-0.46782758831977844,0.0,-1.0,"Node(id=19_12621_14, type=transcoder, layer=9, feature=12621, pos=14)",1
0,45,12663,transcoder,9,23,2724,transcoder,0.79766446352005,0.5871523022651672,-0.2105121612548828,0.0,-0.2639106678087476,"Node(id=19_2724_23, type=transcoder, layer=9, feature=2724, pos=23)",1
0,45,12663,transcoder,10,14,9278,transcoder,7.185402870178223,5.375199794769287,-1.8102030754089355,0.0,-0.2519278470692119,"Node(id=21_9278_14, type=transcoder, layer=10, feature=9278, pos=14)",1
0,45,12663,transcoder,10,14,14712,transcoder,0.3488500416278839,0.0,-0.3488500416278839,0.0,-1.0,"Node(id=21_14712_14, type=transcoder, layer=10, feature=14712, pos=14)",1
0,45,12663,transcoder,11,54,11603,transcoder,0.590173602104187,0.0,-0.590173602104187,0.0,-1.0,"Node(id=23_11603_54, type=transcoder, layer=11, feature=11603, pos=54)",1
0,45,12663,transcoder,12,54,15847,transcoder,2.847852945327759,2.1032462120056152,-0.7446067333221436,0.0,-0.26146249389167353,"Node(id=25_15847_54, type=transcoder, layer=12, feature=15847, pos=54)",1
